wavelength_nm,normalized
300.04,0.11394161350942777
300.371,0.10668372501492626
300.701,0.10661465723716308
301.031,0.12786117756079673
301.362,0.13521044242465738
301.692,0.12954654518167852
302.022,0.12851200823884984
302.352,0.12483019067091972
302.682,0.11924579334208256
303.012,0.10876211182944939
303.342,0.11968310553152586
303.672,0.12186489372859019
304.002,0.12077120117932515
304.332,0.1246262529244551
304.662,0.1306663707911311
304.992,0.13061799343703623
305.321,0.12190373453991912
305.651,0.12785421487874798
305.98,0.1331681564929911
306.31,0.12656588729617174
306.639,0.12845504286634749
306.969,0.1296621789604542
307.298,0.12267770276360904
307.628,0.13051596561468976
307.957,0.13479098419343655
308.286,0.13561807891983213
308.615,0.1382540584869718
308.944,0.14356534790202838
309.273,0.1402271763036274
309.602,0.13530277252811412
309.931,0.14505352158484786
310.26,0.14509529212672082
310.589,0.14485976532842018
310.918,0.14451102657936368
311.247,0.15357899125725064
311.575,0.15049408822076266
311.904,0.14539315001835634
312.233,0.15612119878649364
312.561,0.147078765536158
312.89,0.14347657066641842
313.218,0.16337811946163827
313.546,0.17124674126819658
313.875,0.15200917880783946
314.203,0.1412662504025574
314.531,0.14625321925655047
314.859,0.15000967792346434
315.188,0.15193357916603067
315.516,0.15749799763991085
315.844,0.15918193653029994
316.172,0.1656205701984838
316.5,0.1671933258069157
316.827,0.1599284346534975
317.155,0.16410329181856684
317.483,0.1647757535931911
317.811,0.1572140893144119
318.138,0.15298882851855858
318.466,0.15700220627665068
318.794,0.1585303296544904
319.121,0.1599639114275191
319.449,0.16548207044239646
319.776,0.16151326273980782
320.103,0.15826103445935458
320.431,0.165761453632289
320.758,0.16770976416579786
321.085,0.1647974334076329
321.412,0.16531369659692535
321.739,0.16586587690127785
322.066,0.1657215661687803
322.393,0.16195055793499444
322.72,0.16382261169341122
323.047,0.16821836748180755
323.374,0.1740766572098016
323.701,0.16964009240242625
324.028,0.165872715025427
324.354,0.1685290198036171
324.681,0.1645156764000336
325.008,0.17222596032468784
325.334,0.17102395355018593
325.661,0.16613658115439248
325.987,0.17398464684509202
326.314,0.1762686747304082
326.64,0.17223340011013194
326.966,0.1728785228822406
327.293,0.1729937355590492
327.619,0.17256951447516783
327.945,0.17253768216013443
328.271,0.1734808181398214
328.597,0.17564219576038034
328.923,0.17430699595439322
329.249,0.17093884427694697
329.575,0.17017000328534881
329.901,0.16929488194500314
330.227,0.17244977641292705
330.552,0.17819139556172023
330.878,0.17572870377262736
331.204,0.17402701072457236
331.529,0.17129578846311638
331.855,0.17562569609463477
332.18,0.18217463710841833
332.506,0.1738233898747624
332.831,0.16674706882243803
333.156,0.17586800439772843
333.482,0.17956707510624415
333.807,0.1740638142114519
334.132,0.17463765325644098
334.457,0.17672975679629713
334.782,0.17700732497948796
335.107,0.17475089255904508
335.432,0.17055992952400506
335.757,0.16992013712886575
336.082,0.1721321115404662
336.407,0.173405921812997
336.732,0.1736390244908324
337.057,0.17624465159708122
337.381,0.17485560029193287
337.706,0.17262021825562837
338.031,0.17461778670703149
338.355,0.1742890791520502
338.68,0.17670700658232555
339.004,0.17799195744021754
339.329,0.18190855777512552
339.653,0.1791861836041836
339.977,0.17328682297108594
340.301,0.17723333890804516
340.626,0.177054824398573
340.95,0.1773209125935219
341.274,0.1771516132420165
341.598,0.17619142611191627
341.922,0.17997231383788417
342.246,0.18092110402265538
342.57,0.1808494430952949
342.894,0.17924167514318626
343.218,0.17975121697929186
343.541,0.18314116776446782
343.865,0.17946262390464657
344.189,0.17932166734286203
344.512,0.1829906455617326
344.836,0.1818306906430221
345.159,0.17839115581298667
345.483,0.17798142707920878
345.806,0.17833900428064745
346.13,0.18168347141521793
346.453,0.18236341554879568
346.776,0.18067449393959945
347.099,0.18531119307535426
347.423,0.18602099844521247
347.746,0.18137686424683264
348.069,0.182259612077246
348.392,0.18497949079943277
348.715,0.18162252309852522
349.038,0.1807610548059961
349.361,0.18185329225616403
349.683,0.18274640538585019
350.006,0.18167926080204563
350.329,0.18032949082646754
350.652,0.1847334365699824
350.974,0.18432349442527235
351.297,0.1824891975381391
351.619,0.18530446838460016
351.942,0.18706348729786834
352.264,0.18527397903979348
352.587,0.1833216524984201
352.909,0.18275065846959343
353.231,0.1816095957359533
353.554,0.1823410129753886
353.876,0.18333916248615503
354.198,0.19059260835469233
354.52,0.19180440733037907
354.842,0.1861572591462235
355.164,0.18925101312318915
355.486,0.1903689136713152
355.808,0.18679507493396225
356.13,0.18544888731667974
356.452,0.19077194286171315
356.773,0.19270799969737853
357.095,0.1861776798785963
357.417,0.18448349577060555
357.738,0.18492748767779943
358.06,0.18840631799389732
358.381,0.18788657534944353
358.703,0.18539813072665737
359.024,0.1887612822030766
359.346,0.1865845745895411
359.667,0.18398198600174673
359.988,0.1837367749888997
360.309,0.1863772684938252
360.631,0.18794213528162027
360.952,0.18743670505808502
361.273,0.18686076645633912
361.594,0.18904894328497476
361.915,0.19052388065259349
362.236,0.1875032671741404
362.557,0.188815613771081
362.878,0.19084604973276215
363.198,0.18878193444505773
363.519,0.18792998665502592
363.84,0.18948564913959406
364.16,0.18748227669903458
364.481,0.18869360578746924
364.802,0.1899133734175867
365.122,0.19136372873392737
365.443,0.1938901785705579
365.763,0.19220712226000175
366.083,0.19022522686007634
366.404,0.18741262204412437
366.724,0.18874692665519455
367.044,0.1935524817091784
367.364,0.19193924814926344
367.685,0.1881586384849539
368.005,0.18599520096929212
368.325,0.18618191406112128
368.645,0.188604184604329
368.965,0.18833929316106465
369.284,0.18798101195547542
369.604,0.18974368841244807
369.924,0.19263344696967274
370.244,0.19576540911084073
370.564,0.19367616820296907
370.883,0.1889577519697776
371.203,0.19122334797057866
371.522,0.19346235098769346
371.842,0.19489197882217596
372.161,0.19473548193947648
372.481,0.19198189617817368
372.8,0.19168231357025628
373.119,0.19365177869278874
373.439,0.19483474123859768
373.758,0.19449156343999216
374.077,0.19312482637891687
374.396,0.19239475721909186
374.715,0.19090717207909583
375.034,0.18914526497444928
375.353,0.19155033878914152
375.672,0.18980986469316266
375.991,0.18528092111815456
376.31,0.18507902765561518
376.629,0.18434759583523494
376.948,0.18540989404867816
377.266,0.18779048066053658
377.585,0.1913270027603781
377.904,0.19439177557945886
378.222,0.19171794651386878
378.541,0.19021790410353756
378.859,0.19121997057247606
379.178,0.1922813296511908
379.496,0.19301898590691083
379.814,0.1925980107733763
380.133,0.19105956644698655
380.451,0.19053510305247068
380.769,0.1892733789954987
381.087,0.18854924800966796
381.405,0.18971497434884785
381.723,0.19105471010280958
382.041,0.19252809513673627
382.359,0.19382033877218444
382.677,0.1938829463882061
382.995,0.19465030047748844
383.313,0.19410927589553936
383.631,0.19149575801533614
383.949,0.1922228475105534
384.266,0.19211556053117745
384.584,0.1920935541605165
384.901,0.19294618907456088
385.219,0.1937286118705078
385.537,0.19411602430758274
385.854,0.19392242087880943
386.171,0.1923974607642316
386.489,0.1920887043002679
386.806,0.1947370970424203
387.123,0.19824137533755704
387.441,0.19882000425625582
387.758,0.1997434118701405
388.075,0.19698558695633228
388.392,0.19274332239408812
388.709,0.19311380340792028
389.026,0.1928984748490671
389.343,0.19411291925021634
389.66,0.19539772419806337
389.977,0.19749067291377964
390.294,0.19558310619422725
390.61,0.1938325422074486
390.927,0.19845115457362517
391.244,0.19795932854557466
391.56,0.19574326694962976
391.877,0.193642109974096
392.193,0.1908337172360434
392.51,0.19505156494719364
392.826,0.1965569054186779
393.143,0.19444921001120827
393.459,0.19465073495076982
393.775,0.19375623556828186
394.092,0.19166851994594641
394.408,0.19209024676136247
394.724,0.19407588396582376
395.04,0.1928629253585103
395.356,0.19432265901128443
395.672,0.19807255666374574
395.988,0.19891427810467316
396.304,0.19799966853574003
396.62,0.19642876283575222
396.936,0.19920857870096279
397.252,0.19896715941245566
397.567,0.19707596200485258
397.883,0.1984296853888094
398.199,0.19770914434795633
398.514,0.1954992323583211
398.83,0.19806481080113644
399.146,0.20056435984090867
399.461,0.2001501283072325
399.777,0.19920684109187484
400.092,0.198160528454313
400.407,0.19642270715122714
400.723,0.19397693208770098
401.038,0.19374344974696076
401.353,0.19566983437532282
401.668,0.19777919151633241
401.983,0.19712726876889394
402.298,0.1977133009989238
402.613,0.19728831103292854
402.928,0.19526971495832715
403.243,0.19367903434573863
403.558,0.19553207393907493
403.873,0.1972518404969751
404.188,0.19454065580043484
404.503,0.19332760303860688
404.817,0.19410738242758316
405.132,0.19521282423969796
405.447,0.19597321304481624
405.761,0.20099066062895343
406.076,0.20273035299012382
406.39,0.19775523653742227
406.705,0.19642364337227272
407.019,0.1982791658494434
407.334,0.19847239569216601
407.648,0.19964146613264397
407.962,0.19795927559016102
408.276,0.19627777976248034
408.591,0.19626808776959798
408.905,0.19601696579816197
409.219,0.20040290323013124
409.533,0.2015302704538799
409.847,0.20107673292780884
410.161,0.19888013740569163
410.475,0.197610296070216
410.789,0.19823009322244098
411.102,0.20014824693809477
411.416,0.20570927480988513
411.73,0.20539625413584492
412.044,0.20260951024495993
412.357,0.20055965456976457
412.671,0.19773315475022052
412.984,0.1967551565581404
413.298,0.19887870791409865
413.611,0.20259720334397377
413.925,0.2049280538327467
414.238,0.2040922972739578
414.552,0.20260284551996496
414.865,0.19977411616374424
415.178,0.19835876162784633
415.491,0.19895961350317007
415.804,0.2025038240611241
416.118,0.20174901451785032
416.431,0.197207625368537
416.744,0.19836700541525878
417.057,0.19852271696823984
417.37,0.1976086130116405
417.683,0.19669996141388335
417.995,0.19955416516127683
418.308,0.20077961556091167
418.621,0.19897976077772983
418.934,0.1975128562264722
419.246,0.19920333289287423
419.559,0.20336835213975252
419.872,0.2013365581045257
420.184,0.1985915510719538
420.497,0.19910962635892462
420.809,0.20203887557445485
421.121,0.2017163991149519
421.434,0.19806390978940988
421.746,0.19860216242974962
422.058,0.20093072814154123
422.371,0.2019353582800521
422.683,0.20045337380591624
422.995,0.19941242795672978
423.307,0.19989281566322314
423.619,0.2007925765217224
423.931,0.1986008224970013
424.243,0.19780963779574479
424.555,0.1994365994865472
424.867,0.2034584028257454
425.179,0.20648567127855538
425.491,0.20321853417740235
425.802,0.20040215077127427
426.114,0.20019350555195142
426.426,0.1990426553691927
426.737,0.197131702708631
427.049,0.2000473897954922
427.361,0.20578032048176556
427.672,0.20418802930554866
427.984,0.1984379448481534
428.295,0.2000093847688112
428.606,0.19894168487482028
428.918,0.20067924065434228
429.229,0.2112764817482731
429.54,0.20903119727476654
429.851,0.2000159746765223
430.163,0.19983606364189618
430.474,0.20157618887697215
430.785,0.20291479842446772
431.096,0.20220135698813424
431.407,0.2028341216444215
431.718,0.20266595855064048
432.029,0.20367965696808046
432.339,0.20388770407575635
432.65,0.20339150957367275
432.961,0.20228274559142084
433.272,0.19908630088327317
433.582,0.20173571546972646
433.893,0.20159222099203428
434.204,0.19962893306944562
434.514,0.2002662749783061
