wavelength_nm,normalized
300.04,0.0911087741503333
300.371,0.08662563130588558
300.701,0.09053971533817154
301.031,0.09825027030100078
301.362,0.10327054504511134
301.692,0.10444312884934848
302.022,0.10085391584457448
302.352,0.09470930884528211
302.682,0.09132217013978475
303.012,0.09024300021817087
303.342,0.09201506058019486
303.672,0.09643741299392439
304.002,0.10143205677696247
304.332,0.10331166141296214
304.662,0.1029634548457164
304.992,0.10098774429987749
305.321,0.10068879900555867
305.651,0.10124192241414064
305.98,0.10177842154337745
306.31,0.10316947613171046
306.639,0.1009069861503698
306.969,0.09878320221994787
307.298,0.0998759537558201
307.628,0.102258257945024
307.957,0.10532140543709993
308.286,0.10934571529011836
308.615,0.11077729279238327
308.944,0.10994145059782033
309.273,0.11026543443699369
309.602,0.11120542711214214
309.931,0.112778792271272
310.26,0.11436237287586191
310.589,0.1169632142792156
310.918,0.11833346565153806
311.247,0.11849488037827662
311.575,0.1202492620239113
311.904,0.12114084224158589
312.233,0.11774735370829253
312.561,0.11798996668051634
312.89,0.12375792339093551
313.218,0.12706556621137222
313.546,0.12798039373552877
313.875,0.1250588957569505
314.203,0.11867696619548491
314.531,0.11555293353122986
314.859,0.11920128854066413
315.188,0.12349922297703382
315.516,0.12618834525528883
315.844,0.12898084865338266
316.172,0.1304313007769286
316.5,0.13107923605392527
316.827,0.132141880604824
317.155,0.13182949783329578
317.483,0.12995231513737315
317.811,0.12828688347325506
318.138,0.12608809076218686
318.466,0.12530506794753654
318.794,0.12818564903599675
319.121,0.13082525901816622
319.449,0.13052629151720102
319.776,0.13077179646462725
320.103,0.1315798115217785
320.431,0.13201075421182126
320.758,0.13395848356472384
321.085,0.13520351314234103
321.412,0.1349883811106555
321.739,0.1346106977482939
322.066,0.13375373578132924
322.393,0.13262950934277024
322.72,0.1339315085778501
323.047,0.13603983002349615
323.374,0.13783559395095163
323.701,0.13893453489250399
324.028,0.1370235534231775
324.354,0.13605999392472679
324.681,0.13768285953475465
325.008,0.13783589911426858
325.334,0.13820031415617554
325.661,0.14033427584194835
325.987,0.14066035655626655
326.314,0.1417326512322222
326.64,0.14248935766423607
326.966,0.1410521736115916
327.293,0.1400247571029227
327.619,0.14000247219967563
327.945,0.1405889685943863
328.271,0.14146068768588857
328.597,0.14157071931260792
328.923,0.14097554186821
329.249,0.13946574165835146
329.575,0.1380156962376939
329.901,0.13942972146592048
330.227,0.1420760758869413
330.552,0.143832701432208
330.878,0.1435300432340388
331.204,0.1419999736583186
331.529,0.14259576986312972
331.855,0.144544243778524
332.18,0.1441249349590411
332.506,0.1433918775101208
332.831,0.14263413121074806
333.156,0.14191926463914178
333.482,0.14363628124920716
333.807,0.1451218719477526
334.132,0.14439404915299106
334.457,0.14429535159562826
334.782,0.14444032267998452
335.107,0.14303811565102464
335.432,0.14146626628699388
335.757,0.1408470218853806
336.082,0.141018026048518
336.407,0.14232044750821715
336.732,0.14354269719735688
337.057,0.14375665008650337
337.381,0.1438571735359061
337.706,0.14352997833655465
338.031,0.1433935409823033
338.355,0.1440701366236742
338.68,0.1461317332408408
339.004,0.1481805589622785
339.329,0.1483567267099019
339.653,0.14747344156266975
339.977,0.14642173423502197
340.301,0.1455968360869549
340.626,0.14624870598218326
340.95,0.14690602193747682
341.274,0.14687017133235605
341.598,0.147384162857971
341.922,0.14818805039552807
342.246,0.1490260547908689
342.57,0.14927865353665548
342.894,0.14976716395812784
343.218,0.15054392816674514
