wavelength_nm,normalized
300.04,0.12009244043170121
300.371,0.11478491748311274
300.701,0.11549307599949028
301.031,0.13286372421019665
301.362,0.13811733859770337
301.692,0.13534460726556122
302.022,0.13448958757667567
302.352,0.12867826768735763
302.682,0.12366730689644755
303.012,0.11635309548007838
303.342,0.12652682587373534
303.672,0.12875491592422025
304.002,0.1340719268781514
304.332,0.13670823803573498
304.662,0.13530497918975734
304.992,0.1358686496390484
305.321,0.12977124181655406
305.651,0.13456033959034033
305.98,0.13968714422120931
306.31,0.134565159556225
306.639,0.134927519232475
306.969,0.1353446981267604
307.298,0.1307815668199609
307.628,0.13737742004767378
307.957,0.14153250940465728
308.286,0.14360775068975215
308.615,0.1449781437311297
308.944,0.14727878993869156
309.273,0.14415992954841544
309.602,0.14205350627632576
309.931,0.15102726104444414
310.26,0.1505827932241355
310.589,0.15053323270542063
310.918,0.15032487766088515
311.247,0.15828131684845254
311.575,0.15528826838792822
311.904,0.14935483472967948
312.233,0.1583675718374104
312.561,0.15211589038756487
312.89,0.14851922568505288
313.218,0.16511780784581576
313.546,0.17276918503900746
313.875,0.15625780880134585
314.203,0.14801736009735494
314.531,0.15259263245800544
314.859,0.15555827139945236
315.188,0.15656104992078565
315.516,0.16020468620397865
315.844,0.16190411728965934
316.172,0.16478166976917305
316.5,0.16589154096301242
316.827,0.16351602826706613
317.155,0.16624017379263478
317.483,0.16689227435720785
317.811,0.16240208750861013
318.138,0.15845606579640098
318.466,0.1617460203939079
318.794,0.16218912675853855
319.121,0.1629218976003285
319.449,0.1691333524379468
319.776,0.16557914281471217
320.103,0.16232926618460092
320.431,0.16859829130243928
320.758,0.1694526328211105
321.085,0.16743660542116076
321.412,0.16836589807131266
321.739,0.16871815938187434
322.066,0.16912961803877458
322.393,0.166560707289053
322.72,0.1673002120778282
323.047,0.1712759003632459
323.374,0.17671289093551887
323.701,0.17261502431068945
324.028,0.16960460041495248
324.354,0.1715888942741273
324.681,0.1675560440603008
325.008,0.1740721605719909
325.334,0.1732589177349776
325.661,0.1687006815945849
325.987,0.1749561687769335
326.314,0.17757399532304774
326.64,0.1743692844124033
326.966,0.17392137773417454
327.293,0.17410855091269206
327.619,0.17414901865981167
327.945,0.17396888225696305
328.271,0.1751382777097484
328.597,0.1765752351484991
328.923,0.17490876853074339
329.249,0.17264991153731213
329.575,0.1726122746276809
329.901,0.17256810952841184
330.227,0.17463942664958979
330.552,0.17900204327326222
330.878,0.177280050496864
331.204,0.17513383428641782
331.529,0.1727833576351415
331.855,0.17701326909956094
332.18,0.18284173578209578
332.506,0.17651260314768202
332.831,0.1703284876042798
333.156,0.17721736748389968
333.482,0.18047846082856805
333.807,0.17671889289288217
334.132,0.17729583929077958
334.457,0.17821150171539102
334.782,0.17793072687099507
335.107,0.1766426775680724
335.432,0.1735112206354066
335.757,0.17307850871677272
336.082,0.17476799971333123
336.407,0.1754874697558995
336.732,0.17538087482068826
337.057,0.177282858212217
337.381,0.17667326023316332
337.706,0.1753668239930913
338.031,0.17650759488638929
338.355,0.1761035877293529
338.68,0.17868432130963988
339.004,0.17986687868008858
339.329,0.18300195317768878
339.653,0.18086602643758115
339.977,0.17627458023399334
340.301,0.17924640370388
340.626,0.17931829577108593
340.95,0.17923171137480037
341.274,0.17947354257050624
341.598,0.17903833377230163
341.922,0.18228265393469825
342.246,0.18339643495525534
342.57,0.1834035735567179
342.894,0.18262858520083042
343.218,0.18253610346829965
343.541,0.18562947935098872
343.865,0.18269162078959375
344.189,0.18189912580479972
344.512,0.184873686035718
344.836,0.18434860844705414
345.159,0.18156269755478882
345.483,0.18123107965581106
345.806,0.1816277822787667
346.13,0.1846933766065203
