wavelength_nm,normalized
300.04,0.11446980000312082
300.371,0.1078149226130435
300.701,0.11302845085058108
301.031,0.12374447452479072
301.362,0.1316074162821119
301.692,0.13307385010815967
302.022,0.12642252759376746
302.352,0.11718960968211994
302.682,0.11240430812824206
303.012,0.11125296744462007
303.342,0.11370593439148319
303.672,0.11707615866275836
304.002,0.12121486193023902
304.332,0.12393911707720975
304.662,0.12444736349508272
304.992,0.1239474067515357
305.321,0.12424046991644815
305.651,0.12312869706790208
305.98,0.12308605438020136
306.31,0.1255754978970566
306.639,0.12357233216365453
306.969,0.12159777916422393
307.298,0.12301840313670952
307.628,0.12470121380179311
307.957,0.12720369391626368
308.286,0.13198540485713217
308.615,0.13386660832092992
308.944,0.1326028540196884
309.273,0.1327551722605601
309.602,0.13332092523714967
309.931,0.1343508971855092
310.26,0.13569913727445812
310.589,0.13816774977497898
310.918,0.1392884404621224
311.247,0.13928037998509224
311.575,0.1414334582682218
311.904,0.14279613635315275
312.233,0.13915394380818916
312.561,0.13963666587127876
312.89,0.14619152460613397
313.218,0.1493404564044927
313.546,0.14983885068408287
313.875,0.14607388218969292
314.203,0.13803218667454012
314.531,0.13394360270943592
314.859,0.13796289281307103
315.188,0.14217607069444224
315.516,0.1449728027092068
315.844,0.14880698156592
316.172,0.1508531476890545
316.5,0.15176710769488114
316.827,0.15294617971619842
317.155,0.15177665046166441
317.483,0.14884255564983137
317.811,0.14669876803232346
318.138,0.14394948208670494
318.466,0.1426121958427132
318.794,0.14563148983467547
319.121,0.1488294530981663
319.449,0.14844673816936124
319.776,0.14883029303567974
320.103,0.15008861018303846
320.431,0.1503162585900184
320.758,0.15197386738396804
321.085,0.1529205865575245
321.412,0.15213290185419792
321.739,0.15148637826040431
322.066,0.15069669787441953
322.393,0.1495994702097165
322.72,0.15144634149112202
323.047,0.15420092772727992
323.374,0.1559755359973494
323.701,0.1565962132337947
324.028,0.15354355471185188
324.354,0.15156533127267838
324.681,0.15324708987104527
325.008,0.15349523112972438
325.334,0.15380316163709906
325.661,0.15642516414033986
325.987,0.15679114461990534
326.314,0.15789260049670706
326.64,0.15890692902889503
326.966,0.1572979213859075
327.293,0.1560392041673785
327.619,0.15615479142950422
327.945,0.15659103645086686
328.271,0.15731820796490417
328.597,0.15766938370476738
328.923,0.15713745846903085
329.249,0.15533762671723172
329.575,0.15358973933012426
329.901,0.15469798751574879
330.227,0.15712261262650323
330.552,0.15910064407271107
330.878,0.1587675217624462
331.204,0.15711147769584138
331.529,0.15786714407636734
331.855,0.1599429833285555
332.18,0.15935621316867674
332.506,0.1585491719288133
332.831,0.15755361813555993
333.156,0.1564030193429011
333.482,0.15795116329822728
333.807,0.15922792795845211
334.132,0.15841684880406434
334.457,0.15854343731798556
334.782,0.15863858919188045
335.107,0.15688709042104282
335.432,0.1549906966103812
335.757,0.1540264805367046
336.082,0.15398580865880648
336.407,0.1553421305073324
336.732,0.15654106046669206
337.057,0.1566743672627882
337.381,0.15695196674212492
337.706,0.15682543850814182
338.031,0.1567314280878739
338.355,0.1576078671318173
338.68,0.16024373673915135
339.004,0.16245246214622977
339.329,0.16246891999808613
339.653,0.16154878984504378
339.977,0.16030919212007727
340.301,0.15912638905935872
340.626,0.15969603700287155
340.95,0.16016655686190762
341.274,0.15996546109342918
341.598,0.16089943649091015
341.922,0.1621768764496586
342.246,0.16320144234699055
342.57,0.16347279481521135
342.894,0.1640673554577994
343.218,0.16480585440306145
343.541,0.16472427750044163
343.865,0.16504795141737383
344.189,0.16538704114534958
344.512,0.16468412084984593
344.836,0.16453126356253345
345.159,0.1633513003151398
345.483,0.16236640798869606
345.806,0.1631977851952565
346.13,0.16388429984888
346.453,0.16505229873926303
346.776,0.16694528995165675
347.099,0.16711880300242932
347.423,0.16715107182086356
347.746,0.16818842275946758
348.069,0.167437650143066
348.392,0.1667418588447347
348.715,0.1668252785335664
349.038,0.16624916008367735
349.361,0.16577491646212036
349.683,0.16586567328145496
350.006,0.1663598365809643
350.329,0.16682891446537512
350.652,0.16696681205755737
350.974,0.16770454735299817
351.297,0.16908566007201722
351.619,0.1699596531455566
351.942,0.17072242139240307
352.264,0.17065873425744374
352.587,0.1691470284505103
352.909,0.16756514410659223
353.231,0.1671567753302425
353.554,0.1681043381752598
353.876,0.16945980601267846
354.198,0.17036211927780281
354.52,0.17154273851957913
354.842,0.17330057110701105
355.164,0.17428787378313382
355.486,0.17388324416134007
355.808,0.1736567910766185
356.13,0.17430239295663136
356.452,0.17487528966976126
356.773,0.17541936359778887
357.095,0.17447701645801594
357.417,0.17285663456751682
357.738,0.1725416030370911
358.06,0.17319597507376835
358.381,0.17412810952476537
358.703,0.17452223671020706
359.024,0.17369955246436058
359.346,0.17274938259442377
359.667,0.17219343725613398
359.988,0.17182702995064156
360.309,0.1730311743359246
360.631,0.17404915982745403
360.952,0.1745698668824726
361.273,0.1753352607560317
361.594,0.17577335790508633
361.915,0.1761064531019149
362.236,0.17680407864371223
362.557,0.17697610582962756
362.878,0.17661614843302165
363.198,0.17705234468954034
363.519,0.1764830015272854
363.84,0.175830189255897
364.16,0.17599234814267484
364.481,0.1765528714598125
364.802,0.17791711650830203
365.122,0.17974545493404223
365.443,0.18074312985845545
365.763,0.1801491394276354
366.083,0.17805530943894743
366.404,0.17701789959236075
366.724,0.17793376916911366
367.044,0.17892179158102672
367.364,0.17895634304847155
367.685,0.17707452591708764
368.005,0.17487097084152337
368.325,0.1743986330177851
