wavelength_nm,normalized
300.04,0.06006721803801114
300.371,0.055953216742467976
300.701,0.05605384187740219
301.031,0.07131566470925924
301.362,0.0761653936260439
301.692,0.07172827024741368
302.022,0.0688452712550734
302.352,0.06607471344853579
302.682,0.06236967827966838
303.012,0.05363838562119948
303.342,0.0608661221985727
303.672,0.06170604384745698
304.002,0.06307690907606288
304.332,0.06521446339310441
304.662,0.06591078690112526
304.992,0.06530364209143437
305.321,0.05913546362114691
305.651,0.06251609888718337
305.98,0.06572532901571515
306.31,0.06003013866599407
306.639,0.061278002169734364
306.969,0.06220661993113778
307.298,0.05598769145609819
307.628,0.06073941192184163
307.957,0.0650478163561679
308.286,0.06626435712647147
308.615,0.06747119142482076
308.944,0.07194193932657973
309.273,0.06721413310220954
309.602,0.06226726937529815
309.931,0.07147183785759938
310.26,0.07080032243324022
310.589,0.06995319359524939
310.918,0.06886599065679891
311.247,0.07555614303923404
311.575,0.07425552257566828
311.904,0.07005362971621368
312.233,0.07864289341639397
312.561,0.0706106065984778
312.89,0.06582834060566993
313.218,0.08334894513751366
313.546,0.09093749915374905
313.875,0.07331315563495791
314.203,0.06355619338399011
314.531,0.06843234833197194
314.859,0.07208232479926224
315.188,0.07186760561121165
315.516,0.07608792468819767
315.844,0.07891110908243168
316.172,0.08167881133428179
316.5,0.08235590931629132
316.827,0.07859876192459553
317.155,0.08171050699185108
317.483,0.08190595316429455
317.811,0.07586366243033547
318.138,0.07117495812028019
318.466,0.07402158758385291
318.794,0.07494868561312992
319.121,0.07710288404205008
319.449,0.08389497100238395
319.776,0.07905274915815423
320.103,0.075340807246491
320.431,0.08232562364709986
320.758,0.08349889910652115
321.085,0.08088284466284118
321.412,0.08145173171471291
321.739,0.08155088371452467
322.066,0.08183453951302454
322.393,0.07794907879215948
322.72,0.07789923755713919
323.047,0.08212641899072849
323.374,0.08828725851695494
323.701,0.08373162543482796
324.028,0.08059743726181831
324.354,0.08235714101105786
324.681,0.07764247062640034
325.008,0.08561882466709575
325.334,0.08427926526433906
325.661,0.0792946153523526
325.987,0.08633605566483384
326.314,0.08927447083188765
326.64,0.08555173339533877
326.966,0.08507490506198385
327.293,0.08587619183642627
327.619,0.08496653035831436
327.945,0.08440877570036247
328.271,0.08551251235439769
328.597,0.08728365918986757
328.923,0.08629179397338493
329.249,0.0827976373569905
329.575,0.08196993354772804
329.901,0.08214890867659562
330.227,0.08456476059488988
330.552,0.08995483360384549
330.878,0.0881286376725582
331.204,0.08522326383642398
331.529,0.08248080564829323
331.855,0.0873370017659462
332.18,0.09372271411821402
332.506,0.08587917438335085
332.831,0.07921855730084479
333.156,0.08711783125559536
333.482,0.09024594583053912
333.807,0.08503276329617752
334.132,0.08566973194397538
334.457,0.08745931933467344
334.782,0.08682032262373349
335.107,0.08478419442477388
335.432,0.08131227513670515
335.757,0.08065811281976311
